"Device Name: 現像室","Model: TR-72wf","Serial Number: 52151BD3"
"2023-05-24 15:23:19","45070.64119213","18.6","54"
"2023-05-24 15:33:19","45070.648136574","19.5","62"
"2023-05-24 15:43:19","45070.655081019","18.9","56"
"2023-05-24 15:53:19","45070.662025463","19.3","64"
"2023-05-24 16:03:19","45070.668969907","19.2","57"
"2023-05-24 16:13:19","45070.675914352","19.1","65"
"2023-05-24 16:23:19","45070.682858796","19.6","60"
"2023-05-24 16:33:19","45070.689803241","19.0","65"
"2023-05-24 16:43:19","45070.696747685","19.8","61"
"2023-05-24 16:53:19","45070.70369213","18.8","65"
"2023-05-24 17:03:19","45070.710636574","19.8","63"
"2023-05-24 17:13:19","45070.717581019","18.6","63"
"2023-05-24 17:23:19","45070.724525463","19.6","65"
"2023-05-24 17:33:19","45070.731469907","17.9","53"
"2023-05-24 17:43:19","45070.738414352","19.0","69"
"2023-05-24 17:53:19","45070.745358796","19.8","65"
"2023-05-24 18:03:19","45070.752303241","18.6","64"
"2023-05-24 18:13:19","45070.759247685","19.6","66"
"2023-05-24 18:23:19","45070.76619213","18.5","59"
"2023-05-24 18:33:19","45070.773136574","19.6","66"
"2023-05-24 18:43:19","45070.780081019","18.5","57"
"2023-05-24 18:53:19","45070.787025463","19.4","67"
"2023-05-24 19:03:19","45070.793969907","19.2","59"
"2023-05-24 19:13:19","45070.800914352","19.1","67"
"2023-05-24 19:23:19","45070.807858796","19.7","63"
"2023-05-24 19:33:19","45070.814803241","18.8","66"
"2023-05-24 19:43:19","45070.821747685","19.7","64"
"2023-05-24 19:53:19","45070.82869213","18.6","62"
"2023-05-24 20:03:19","45070.835636574","19.6","65"
"2023-05-24 20:13:19","45070.842581019","18.5","56"
"2023-05-24 20:23:19","45070.849525463","19.3","66"
"2023-05-24 20:33:19","45070.856469907","19.8","62"
"2023-05-24 20:43:19","45070.863414352","18.7","64"
"2023-05-24 20:53:19","45070.870358796","19.7","63"
"2023-05-24 21:03:19","45070.877303241","18.5","55"
"2023-05-24 21:13:19","45070.884247685","19.3","65"
"2023-05-24 21:23:19","45070.89119213","19.8","61"
"2023-05-24 21:33:19","45070.898136574","18.5","63"
"2023-05-24 21:43:19","45070.905081019","19.5","63"
"2023-05-24 21:53:19","45070.912025463","19.6","59"
"2023-05-24 22:03:19","45070.918969907","17.5","54"
"2023-05-24 22:13:19","45070.925914352","18.7","68"
"2023-05-24 22:23:19","45070.932858796","19.2","65"
"2023-05-24 22:33:19","45070.939803241","19.6","62"
"2023-05-24 22:43:19","45070.946747685","18.5","54"
"2023-05-24 22:53:19","45070.95369213","19.0","65"
"2023-05-24 23:03:19","45070.960636574","19.6","61"
"2023-05-24 23:13:19","45070.967581019","19.5","58"
"2023-05-24 23:23:19","45070.974525463","18.6","65"
"2023-05-24 23:33:19","45070.981469907","19.4","62"
"2023-05-24 23:43:19","45070.988414352","19.7","60"
"2023-05-24 23:53:19","45070.995358796","18.5","54"
"2023-05-25 00:03:19","45071.002303241","18.9","65"
"2023-05-25 00:13:19","45071.009247685","19.5","61"
"2023-05-25 00:23:19","45071.01619213","19.6","60"
"2023-05-25 00:33:19","45071.023136574","18.3","54"
"2023-05-25 00:43:19","45071.030081019","18.9","64"
"2023-05-25 00:53:19","45071.037025463","19.5","61"
"2023-05-25 01:03:19","45071.043969907","19.6","60"
"2023-05-25 01:13:19","45071.050914352","18.9","55"
"2023-05-25 01:23:19","45071.057858796","18.7","65"
"2023-05-25 01:33:19","45071.064803241","19.3","61"
"2023-05-25 01:43:19","45071.071747685","19.5","60"
"2023-05-25 01:53:19","45071.07869213","19.7","59"
"2023-05-25 02:03:19","45071.085636574","18.7","54"
"2023-05-25 02:13:19","45071.092581019","18.8","64"
"2023-05-25 02:23:19","45071.099525463","19.3","60"
"2023-05-25 02:33:19","45071.106469907","19.5","59"
"2023-05-25 02:43:19","45071.113414352","19.6","59"
"2023-05-25 02:53:19","45071.120358796","19.7","58"
"2023-05-25 03:03:19","45071.127303241","18.2","60"
"2023-05-25 03:13:19","45071.134247685","19.1","61"
"2023-05-25 03:23:19","45071.14119213","19.4","59"
"2023-05-25 03:33:19","45071.148136574","19.5","58"
"2023-05-25 03:43:19","45071.155081019","19.6","58"
"2023-05-25 03:53:19","45071.162025463","19.7","58"
"2023-05-25 04:03:19","45071.168969907","19.7","57"
"2023-05-25 04:13:19","45071.175914352","18.3","52"
"2023-05-25 04:23:19","45071.182858796","18.9","62"
"2023-05-25 04:33:19","45071.189803241","19.3","59"
"2023-05-25 04:43:19","45071.196747685","19.5","58"
"2023-05-25 04:53:19","45071.20369213","19.5","58"
"2023-05-25 05:03:19","45071.210636574","19.6","57"
"2023-05-25 05:13:19","45071.217581019","19.6","57"
"2023-05-25 05:23:19","45071.224525463","19.7","56"
"2023-05-25 05:33:19","45071.231469907","18.2","52"
"2023-05-25 05:43:19","45071.238414352","18.9","61"
"2023-05-25 05:53:19","45071.245358796","19.3","59"
"2023-05-25 06:03:19","45071.252303241","19.4","58"
"2023-05-25 06:13:19","45071.259247685","19.5","57"
"2023-05-25 06:23:19","45071.26619213","19.6","57"
"2023-05-25 06:33:19","45071.273136574","19.5","57"
"2023-05-25 06:43:19","45071.280081019","19.5","57"
"2023-05-25 06:53:19","45071.287025463","19.5","57"
"2023-05-25 07:03:19","45071.293969907","19.6","57"
"2023-05-25 07:13:19","45071.300914352","19.7","56"
"2023-05-25 07:23:19","45071.307858796","19.7","56"
"2023-05-25 07:33:19","45071.314803241","18.9","53"
"2023-05-25 07:43:19","45071.321747685","18.7","62"
"2023-05-25 07:53:19","45071.32869213","19.2","59"
"2023-05-25 08:03:19","45071.335636574","19.4","58"
"2023-05-25 08:13:19","45071.342581019","19.4","57"
"2023-05-25 08:23:19","45071.349525463","19.5","57"
"2023-05-25 08:33:19","45071.356469907","19.5","57"
"2023-05-25 08:43:19","45071.363414352","19.6","57"
"2023-05-25 08:53:19","45071.370358796","19.6","57"
"2023-05-25 09:03:19","45071.377303241","19.2","54"
"2023-05-25 09:13:19","45071.384247685","18.7","63"
"2023-05-25 09:23:19","45071.39119213","19.3","59"
"2023-05-25 09:33:19","45071.398136574","19.4","59"
"2023-05-25 09:43:19","45071.405081019","19.5","58"
"2023-05-25 09:53:19","45071.412025463","19.5","58"
"2023-05-25 10:03:19","45071.418969907","19.6","58"
"2023-05-25 10:13:19","45071.425914352","19.6","58"
"2023-05-25 10:23:19","45071.432858796","17.6","50"
"2023-05-25 10:33:19","45071.439803241","18.4","67"
"2023-05-25 10:43:19","45071.446747685","19.1","63"
"2023-05-25 10:53:19","45071.45369213","19.3","61"
"2023-05-25 11:03:19","45071.460636574","19.4","60"
"2023-05-25 11:13:19","45071.467581019","19.5","60"
"2023-05-25 11:23:19","45071.474525463","19.7","60"
"2023-05-25 11:33:19","45071.481469907","18.4","59"
"2023-05-25 11:43:19","45071.488414352","19.3","63"
"2023-05-25 11:53:19","45071.495358796","19.5","62"
"2023-05-25 12:03:19","45071.502303241","19.6","61"
"2023-05-25 12:13:19","45071.509247685","18.4","57"
"2023-05-25 12:23:19","45071.51619213","19.3","65"
"2023-05-25 12:33:19","45071.523136574","19.5","63"
"2023-05-25 12:43:19","45071.530081019","19.7","62"
"2023-05-25 12:53:19","45071.537025463","18.5","63"
"2023-05-25 13:03:19","45071.543969907","19.3","66"
"2023-05-25 13:13:19","45071.550914352","19.6","64"
"2023-05-25 13:23:19","45071.557858796","19.7","63"
"2023-05-25 13:33:19","45071.564803241","18.6","67"
"2023-05-25 13:43:19","45071.571747685","19.4","68"
"2023-05-25 13:53:19","45071.57869213","19.6","66"
"2023-05-25 14:03:19","45071.585636574","19.1","59"
"2023-05-25 14:13:19","45071.592581019","19.7","68"
"2023-05-25 14:23:19","45071.599525463","20.1","64"
"2023-05-25 14:33:19","45071.606469907","19.4","69"
"2023-05-25 14:43:19","45071.613414352","20.2","66"
"2023-05-25 14:53:19","45071.620358796","19.3","66"
"2023-05-25 15:03:19","45071.627303241","20.1","69"
"2023-05-25 15:13:19","45071.634247685","19.2","65"
"2023-05-25 15:23:19","45071.64119213","20.1","71"
"2023-05-25 15:33:19","45071.648136574","19.5","62"
"2023-05-25 15:43:19","45071.655081019","19.9","71"
"2023-05-25 15:53:19","45071.662025463","19.8","65"
"2023-05-25 16:03:19","45071.668969907","19.6","72"
"2023-05-25 16:13:19","45071.675914352","20.2","69"
"2023-05-25 16:23:19","45071.682858796","18.7","61"
"2023-05-25 16:33:19","45071.689803241","19.3","73"
"2023-05-25 16:43:19","45071.696747685","19.7","73"
"2023-05-25 16:53:19","45071.70369213","20.1","70"
"2023-05-25 17:03:19","45071.710636574","19.2","66"
"2023-05-25 17:13:19","45071.717581019","19.7","73"
"2023-05-25 17:23:19","45071.724525463","20.0","70"
"2023-05-25 17:33:19","45071.731469907","19.1","65"
"2023-05-25 17:43:19","45071.738414352","19.6","73"
"2023-05-25 17:53:19","45071.745358796","19.9","71"
"2023-05-25 18:03:19","45071.752303241","19.2","64"
"2023-05-25 18:13:19","45071.759247685","19.4","74"
"2023-05-25 18:23:19","45071.76619213","19.9","71"
"2023-05-25 18:33:19","45071.773136574","19.7","68"
"2023-05-25 18:43:19","45071.780081019","19.3","72"
"2023-05-25 18:53:19","45071.787025463","19.7","73"
"2023-05-25 19:03:19","45071.793969907","19.9","70"
"2023-05-25 19:13:19","45071.800914352","19.1","67"
"2023-05-25 19:23:19","45071.807858796","19.4","74"
"2023-05-25 19:33:19","45071.814803241","19.8","71"
"2023-05-25 19:43:19","45071.821747685","19.7","68"
"2023-05-25 19:53:19","45071.82869213","19.1","73"
"2023-05-25 20:03:19","45071.835636574","19.6","73"
"2023-05-25 20:13:19","45071.842581019","19.9","71"
"2023-05-25 20:23:19","45071.849525463","19.0","64"
"2023-05-25 20:33:19","45071.856469907","19.3","75"
"2023-05-25 20:43:19","45071.863414352","19.7","72"
"2023-05-25 20:53:19","45071.870358796","19.8","71"
"2023-05-25 21:03:19","45071.877303241","19.0","64"
"2023-05-25 21:13:19","45071.884247685","19.3","75"
"2023-05-25 21:23:19","45071.89119213","19.7","73"
"2023-05-25 21:33:19","45071.898136574","19.9","71"
"2023-05-25 21:43:19","45071.905081019","19.1","65"
"2023-05-25 21:53:19","45071.912025463","19.2","75"
"2023-05-25 22:03:19","45071.918969907","19.6","73"
"2023-05-25 22:13:19","45071.925914352","19.8","71"
"2023-05-25 22:23:19","45071.932858796","19.4","67"
"2023-05-25 22:33:19","45071.939803241","19.1","74"
"2023-05-25 22:43:19","45071.946747685","19.6","73"
"2023-05-25 22:53:19","45071.95369213","19.7","71"
"2023-05-25 23:03:19","45071.960636574","19.8","71"
"2023-05-25 23:13:19","45071.967581019","18.4","63"
"2023-05-25 23:23:19","45071.974525463","18.9","75"
"2023-05-25 23:33:19","45071.981469907","19.2","76"
"2023-05-25 23:43:19","45071.988414352","19.5","73"
"2023-05-25 23:53:19","45071.995358796","19.7","72"
"2023-05-26 00:03:19","45072.002303241","19.7","71"
"2023-05-26 00:13:19","45072.009247685","19.2","65"
"2023-05-26 00:23:19","45072.01619213","18.9","75"
"2023-05-26 00:33:19","45072.023136574","19.5","73"
"2023-05-26 00:43:19","45072.030081019","19.6","71"
"2023-05-26 00:53:19","45072.037025463","19.7","70"
"2023-05-26 01:03:19","45072.043969907","19.7","70"
"2023-05-26 01:13:19","45072.050914352","18.9","67"
"2023-05-26 01:23:19","45072.057858796","19.1","75"
"2023-05-26 01:33:19","45072.064803241","19.5","71"
"2023-05-26 01:43:19","45072.071747685","19.6","70"
"2023-05-26 01:53:19","45072.07869213","19.7","70"
"2023-05-26 02:03:19","45072.085636574","19.7","70"
"2023-05-26 02:13:19","45072.092581019","19.2","65"
"2023-05-26 02:23:19","45072.099525463","18.9","74"
"2023-05-26 02:33:19","45072.106469907","19.4","72"
"2023-05-26 02:43:19","45072.113414352","19.6","70"
"2023-05-26 02:53:19","45072.120358796","19.7","69"
"2023-05-26 03:03:19","45072.127303241","19.8","69"
"2023-05-26 03:13:19","45072.134247685","19.8","69"
"2023-05-26 03:23:19","45072.14119213","18.8","68"
"2023-05-26 03:33:19","45072.148136574","19.2","73"
"2023-05-26 03:43:19","45072.155081019","19.5","70"
"2023-05-26 03:53:19","45072.162025463","19.6","69"
"2023-05-26 04:03:19","45072.168969907","19.7","69"
"2023-05-26 04:13:19","45072.175914352","19.7","69"
"2023-05-26 04:23:19","45072.182858796","19.8","69"
"2023-05-26 04:33:19","45072.189803241","19.5","67"
"2023-05-26 04:43:19","45072.196747685","19.0","72"
"2023-05-26 04:53:19","45072.20369213","19.4","71"
"2023-05-26 05:03:19","45072.210636574","19.5","70"
"2023-05-26 05:13:19","45072.217581019","19.6","69"
"2023-05-26 05:23:19","45072.224525463","19.6","69"
"2023-05-26 05:33:19","45072.231469907","19.7","69"
"2023-05-26 05:43:19","45072.238414352","19.7","69"
"2023-05-26 05:53:19","45072.245358796","19.7","68"
"2023-05-26 06:03:19","45072.252303241","18.9","71"
"2023-05-26 06:13:19","45072.259247685","19.3","72"
"2023-05-26 06:23:19","45072.26619213","19.6","70"
"2023-05-26 06:33:19","45072.273136574","19.6","70"
"2023-05-26 06:43:19","45072.280081019","19.7","69"
"2023-05-26 06:53:19","45072.287025463","19.7","69"
"2023-05-26 07:03:19","45072.293969907","19.7","70"
"2023-05-26 07:13:19","45072.300914352","19.8","69"
"2023-05-26 07:23:19","45072.307858796","18.7","64"
"2023-05-26 07:33:19","45072.314803241","18.9","75"
"2023-05-26 07:43:19","45072.321747685","19.3","72"
"2023-05-26 07:53:19","45072.32869213","19.5","71"
"2023-05-26 08:03:19","45072.335636574","19.6","71"
"2023-05-26 08:13:19","45072.342581019","19.6","70"
"2023-05-26 08:23:19","45072.349525463","19.7","70"
"2023-05-26 08:33:19","45072.356469907","19.8","70"
"2023-05-26 08:43:19","45072.363414352","19.8","70"
"2023-05-26 08:53:19","45072.370358796","19.7","69"
"2023-05-26 09:03:19","45072.377303241","18.8","73"
"2023-05-26 09:13:19","45072.384247685","19.3","75"
"2023-05-26 09:23:19","45072.39119213","19.5","72"
"2023-05-26 09:33:19","45072.398136574","19.6","72"
"2023-05-26 09:43:19","45072.405081019","19.6","71"
"2023-05-26 09:53:19","45072.412025463","19.7","71"
"2023-05-26 10:03:19","45072.418969907","19.7","71"
"2023-05-26 10:13:19","45072.425914352","19.8","71"
"2023-05-26 10:23:19","45072.432858796","18.9","67"
"2023-05-26 10:33:19","45072.439803241","19.5","75"
"2023-05-26 10:43:19","45072.446747685","19.9","72"
"2023-05-26 10:53:19","45072.45369213","20.0","71"
"2023-05-26 11:03:19","45072.460636574","19.4","73"
"2023-05-26 11:13:19","45072.467581019","19.9","74"
"2023-05-26 11:23:19","45072.474525463","19.5","68"
"2023-05-26 11:33:19","45072.481469907","19.5","76"
"2023-05-26 11:43:19","45072.488414352","19.9","75"
"2023-05-26 11:53:19","45072.495358796","19.9","72"
"2023-05-26 12:03:19","45072.502303241","19.3","75"
"2023-05-26 12:13:19","45072.509247685","19.7","76"
"2023-05-26 12:23:19","45072.51619213","20.0","73"
"2023-05-26 12:33:19","45072.523136574","19.0","68"
"2023-05-26 12:43:19","45072.530081019","19.4","77"
"2023-05-26 12:53:19","45072.537025463","19.8","77"
"2023-05-26 13:03:19","45072.543969907","20.0","75"
"2023-05-26 13:13:19","45072.550914352","19.4","74"
"2023-05-26 13:23:19","45072.557858796","19.6","77"
"2023-05-26 13:33:19","45072.564803241","20.0","75"
"2023-05-26 13:43:19","45072.571747685","19.2","73"
"2023-05-26 13:53:19","45072.57869213","19.8","77"
"2023-05-26 14:03:19","45072.585636574","19.9","72"
"2023-05-26 14:13:19","45072.592581019","19.7","76"
"2023-05-26 14:23:19","45072.599525463","20.1","77"
"2023-05-26 14:33:19","45072.606469907","19.4","70"
"2023-05-26 14:43:19","45072.613414352","20.1","78"
"2023-05-26 14:53:19","45072.620358796","19.5","71"
"2023-05-26 15:03:19","45072.627303241","19.9","78"
"2023-05-26 15:13:19","45072.634247685","20.0","77"
"2023-05-26 15:23:19","45072.64119213","19.8","78"
"2023-05-26 15:33:19","45072.648136574","20.2","81"
"2023-05-26 15:43:19","45072.655081019","19.4","72"
"2023-05-26 15:53:19","45072.662025463","20.0","81"
"2023-05-26 16:03:19","45072.668969907","20.3","82"
"2023-05-26 16:13:19","45072.675914352","19.8","76"
"2023-05-26 16:23:19","45072.682858796","20.2","82"
"2023-05-26 16:33:19","45072.689803241","19.4","73"
"2023-05-26 16:43:19","45072.696747685","20.2","81"
"2023-05-26 16:53:19","45072.70369213","20.1","80"
"2023-05-26 17:03:19","45072.710636574","19.9","79"
"2023-05-26 17:13:19","45072.717581019","19.9","83"
"2023-05-26 17:23:19","45072.724525463","19.0","77"
"2023-05-26 17:33:19","45072.731469907","19.3","83"
"2023-05-26 17:43:19","45072.738414352","19.6","85"
"2023-05-26 17:53:19","45072.745358796","19.8","84"
"2023-05-26 18:03:19","45072.752303241","19.1","78"
"2023-05-26 18:13:19","45072.759247685","19.4","84"
"2023-05-26 18:23:19","45072.76619213","19.7","84"
"2023-05-26 18:33:19","45072.773136574","19.4","80"
"2023-05-26 18:43:19","45072.780081019","19.1","81"
"2023-05-26 18:53:19","45072.787025463","19.4","84"
"2023-05-26 19:03:19","45072.793969907","19.7","84"
"2023-05-26 19:13:19","45072.800914352","18.7","74"
"2023-05-26 19:23:19","45072.807858796","19.2","82"
"2023-05-26 19:33:19","45072.814803241","19.4","85"
"2023-05-26 19:43:19","45072.821747685","19.7","83"
"2023-05-26 19:53:19","45072.82869213","19.0","76"
"2023-05-26 20:03:19","45072.835636574","18.6","77"
"2023-05-26 20:13:19","45072.842581019","19.0","84"
"2023-05-26 20:23:19","45072.849525463","19.3","86"
"2023-05-26 20:33:19","45072.856469907","19.5","84"
"2023-05-26 20:43:19","45072.863414352","19.7","82"
"2023-05-26 20:53:19","45072.870358796","18.8","74"
"2023-05-26 21:03:19","45072.877303241","19.1","82"
"2023-05-26 21:13:19","45072.884247685","19.4","84"
"2023-05-26 21:23:19","45072.89119213","19.7","82"
"2023-05-26 21:33:19","45072.898136574","18.6","73"
"2023-05-26 21:43:19","45072.905081019","19.1","82"
"2023-05-26 21:53:19","45072.912025463","19.3","84"
"2023-05-26 22:03:19","45072.918969907","19.6","82"
"2023-05-26 22:13:19","45072.925914352","19.5","79"
"2023-05-26 22:23:19","45072.932858796","18.8","79"
"2023-05-26 22:33:19","45072.939803241","19.2","84"
"2023-05-26 22:43:19","45072.946747685","19.5","83"
"2023-05-26 22:53:19","45072.95369213","19.7","81"
"2023-05-26 23:03:19","45072.960636574","18.6","73"
"2023-05-26 23:13:19","45072.967581019","19.0","82"
"2023-05-26 23:23:19","45072.974525463","19.3","84"
"2023-05-26 23:33:19","45072.981469907","19.6","82"
"2023-05-26 23:43:19","45072.988414352","19.7","80"
"2023-05-26 23:53:19","45072.995358796","18.7","73"
"2023-05-27 00:03:19","45073.002303241","18.9","81"
"2023-05-27 00:13:19","45073.009247685","19.3","84"
"2023-05-27 00:23:19","45073.01619213","19.5","82"
"2023-05-27 00:33:19","45073.023136574","19.7","80"
"2023-05-27 00:43:19","45073.030081019","19.7","79"
"2023-05-27 00:53:19","45073.037025463","18.6","74"
"2023-05-27 01:03:19","45073.043969907","19.0","83"
"2023-05-27 01:13:19","45073.050914352","19.3","83"
"2023-05-27 01:23:19","45073.057858796","19.5","80"
"2023-05-27 01:33:19","45073.064803241","19.6","79"
"2023-05-27 01:43:19","45073.071747685","18.4","71"
"2023-05-27 01:53:19","45073.07869213","18.9","81"
"2023-05-27 02:03:19","45073.085636574","19.2","83"
